Brand,Product,Price,True_size_feeling,True_width_feeling,Arch_support,Comfort_rating,Style_rating,Overall_rating,Review_text
Nike,Tanjun,64.99,86,96,69,5,5,5,"Extremely disappointed. My son and I searched many stores and websites for this particular shoe and size. We received them right before school started in August. These shoes are already ripping out in the toes and the tread is almost completely smooth. My son is 10 and weights 75 lbs. He is not overweight to be wearing out these shoes this fast. And we they are not too small. His toes do not touch the top of the shoe yet. He has only worn them for 3 weeks at school. Very disappointed. And according to the return policy, I can not return them."
Nike,Air Zoom Pegasus 35,90,87,83,82,1,1,1,
Nike,Air Zoom Pegasus 35,90,87,83,82,4,5,4,
Nike,Air Zoom Pegasus 35,90,87,83,82,4,5,5,
Nike,Air Zoom Pegasus 35,90,87,83,82,5,5,5,
Nike,Air Zoom Pegasus 35,90,87,83,82,5,5,5,
Nike,Air Monarch IV,59.07,88,91,59,5,5,1,
Nike,Air Monarch IV,59.07,88,91,59,1,3,1,
Nike,Air Monarch IV,59.07,88,91,59,3,4,2,
Nike,Air Monarch IV,59.07,88,91,59,1,4,2,
Nike,Air Monarch IV,59.07,88,91,59,2,5,3,
Nike,Air Monarch IV,59.07,88,91,59,5,4,3,
Nike,Air Monarch IV,59.07,88,91,59,4,5,4,
Nike,Air Monarch IV,59.07,88,91,59,5,5,4,
Nike,Air Monarch IV,59.07,88,91,59,4,4,4,
Nike,Air Monarch IV,59.07,88,91,59,4,4,4,
Nike,Air Monarch IV,59.07,88,91,59,5,5,5,
Nike,Air Monarch IV,59.07,88,91,59,5,5,5,
Nike,Air Monarch IV,59.07,88,91,59,5,5,5,
Nike,Air Monarch IV,59.07,88,91,59,5,5,5,
Nike,Air Monarch IV,59.07,88,91,59,5,5,5,
Nike,Air Monarch IV,59.07,88,91,59,5,5,5,
Nike,Air Monarch IV,59.07,88,91,59,5,5,5,
Nike,Air Monarch IV,59.07,88,91,59,5,5,5,
Nike,Air Monarch IV,59.07,88,91,59,5,5,5,
Nike,Air Monarch IV,59.07,88,91,59,5,5,5,
Nike,Air Monarch IV,59.07,88,91,59,5,5,5,
Nike,Air Monarch IV,59.07,88,91,59,5,5,5,
Nike,Air Monarch IV,59.07,88,91,59,5,5,5,
Nike,Air Monarch IV,59.07,88,91,59,5,5,5,
Nike,Air Monarch IV,59.07,88,91,59,5,5,5,
Nike,Air Monarch IV,59.07,88,91,59,5,5,5,
Nike,Air Monarch IV,59.07,88,91,59,5,5,5,
Nike,Air Monarch IV,59.07,88,91,59,5,4,5,
Nike,Air Monarch IV,59.07,88,91,59,4,4,5,
Nike,Air Monarch IV,59.07,88,91,59,5,5,5,
Nike,Air Monarch IV,59.07,88,91,59,5,4,5,
Nike,Air Monarch IV,59.07,88,91,59,4,4,1,"Love these shoes, but squeak, squeak, squeak. And these are my second pair. Same problem."
Nike,Air Monarch IV,59.07,88,91,59,5,5,3,"This is 4th pair of Monarchs for me. Although it is a comfortable shoe, these are not as good as the early ones. They had a better grip on the bottom, and just a more durable feel. This being a lower scale Nike shoe, the price from Nike could be a bit lower. With heavy use you will get about 9 months out of a pair. The black ones ripped quicker than the white ones did for me. So it just comes down to how long you want the shoe to last, vs price, for what you will use it for work or play. I would try a sharper pair of Asics if it were for play or going out. For the folks suffering with squeaks, take out the foot pad and put in some baby powder...then back in...for some reason it works wonders."
Nike,Air Monarch IV,59.07,88,91,59,5,4,4,"Big footers! Attention! OK, look no further because this is your shoe. True to its size! If you feel like you have the foot of a caveman, like myself so get the wider version and fall in love!"
Nike,Air Monarch IV,59.07,88,91,59,5,5,5,"I'm a big guy, shoes holds up very good. Great shoe for the price. wear a pair every day to work."
Nike,Air Monarch IV,59.07,88,91,59,5,5,5,Every year my husband has Air Monarchs on his Christmas list as they are so amazingly comfortable. He always gets white and this year I found these with grey on Zappos. I have bought these shoes for years and never seen this color and bought them immediately. On my screen they look to also have yellow on them but it is actually a florescent green. They are great shoes that I highly recommend and Zappos was great to deal with! This was my first dealing and I will certainly buy from them again!
Nike,Air Monarch IV,59.07,88,91,59,4,5,5,I feel they have solved the support problem I had with the Air III's. This shoe fits my wide foot great.
Nike,Air Monarch IV,59.07,88,91,59,5,5,5,"I like Nikes, but some are really expensive. Not these, I just bought these about a week ago in white/silver. All my shoes get dirty fast including these and I don't see the point of buying expensive Nikes."
Nike,Air Max Advantage 2,55.95,93,91,76,5,5,5,
Nike,Portmore II Solar Canvas,54.95,85,91,72,4,4,4,
Nike,Portmore II Solar Canvas,54.95,85,91,72,4,4,5,
OluKai,Nohea Mesh,89.95,39,80,69,1,4,1,
OluKai,Nohea Mesh,89.95,39,80,69,3,4,3,
OluKai,Nohea Mesh,89.95,39,80,69,4,5,4,
OluKai,Nohea Mesh,89.95,39,80,69,4,5,4,
OluKai,Nohea Mesh,89.95,39,80,69,5,5,5,
OluKai,Nohea Mesh,89.95,39,80,69,5,5,5,
OluKai,Nohea Mesh,89.95,39,80,69,5,5,5,
OluKai,Nohea Mesh,89.95,39,80,69,5,5,5,
OluKai,Nohea Mesh,89.95,39,80,69,5,5,5,
OluKai,Nohea Mesh,89.95,39,80,69,5,4,5,
OluKai,Nohea Mesh,89.95,39,80,69,5,3,5,
On,Cloud 2.0,129.99,80,88,69,1,4,3,
On,Cloud 2.0,129.99,80,88,69,5,5,5,
On,Cloud 2.0,129.99,80,88,69,5,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,3,3,1,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,3,5,2,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,1,2,2,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,1,4,2,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,5,3,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,4,2,3,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,2,5,3,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,2,5,3,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,5,3,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,4,3,3,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,3,3,3,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,2,4,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,4,5,4,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,2,5,4,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,3,5,4,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,3,5,4,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,3,5,4,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,5,4,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,4,5,4,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,4,5,4,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,4,3,4,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,5,4,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,4,4,4,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,3,5,4,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,4,5,4,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,3,5,4,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,4,4,4,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,5,4,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,4,5,4,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,4,4,4,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,3,5,4,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,4,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,4,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,4,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,4,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,3,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,4,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,3,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,4,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,4,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,4,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,4,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,4,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,4,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,4,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,4,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,4,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,4,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,4,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,4,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,4,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,4,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,4,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,5,5,
Onitsuka Tiger,Ultimate 81®,74.95,82,91,68,5,5,5,
Saucony Originals,Jazz Low Pro Vegan,42.99,88,95,75,2,4,1,
Saucony Originals,Jazz Low Pro,42.99,87,95,70,2,3,3,
Saucony Originals,Jazz Low Pro,42.99,87,95,70,5,5,4,
Saucony Originals,Jazz Low Pro,42.99,87,95,70,4,4,4,
Saucony Originals,Jazz Low Pro,42.99,87,95,70,4,5,4,
Saucony Originals,Jazz Low Pro,42.99,87,95,70,4,5,4,
Saucony Originals,Jazz Low Pro,42.99,87,95,70,5,5,5,
Saucony Originals,Jazz Low Pro,42.99,87,95,70,5,5,5,
Saucony Originals,Jazz Low Pro,42.99,87,95,70,5,5,5,
Saucony Originals,Jazz Low Pro,42.99,87,95,70,5,5,5,
Saucony Originals,Jazz Low Pro,42.99,87,95,70,5,5,5,
Saucony Originals,Jazz Low Pro,42.99,87,95,70,5,5,5,
Saucony Originals,Jazz Low Pro,42.99,87,95,70,5,5,5,
Saucony Originals,Jazz Low Pro,42.99,87,95,70,5,5,5,
Saucony Originals,Jazz Low Pro,42.99,87,95,70,5,5,5,
Saucony Originals,Jazz Low Pro,42.99,87,95,70,5,5,5,
Saucony Originals,Jazz Low Pro,42.99,87,95,70,5,5,5,
Saucony Originals,Jazz Low Pro,42.99,87,95,70,5,4,5,
Saucony Originals,Jazz Low Pro,42.99,87,95,70,4,5,5,
Saucony Originals,Jazz Low Pro,42.99,87,95,70,5,5,5,
Saucony Originals,Jazz Low Pro,42.99,87,95,70,5,5,5,
Saucony Originals,Jazz Low Pro,42.99,87,95,70,5,5,5,
Saucony Originals,Jazz Low Pro,42.99,87,95,70,2,4,3,"I was a little unsure about buying shoes online since there's more to getting a good fit than just a size number. But personal circumstances made mail order the best option right now. To be safe, I ordered two different models, this Saucony Jazz Low Pro and the New Balance M574, both in size 8, thinking that I would keep the one that fit best (or keep both if they fit equally well). 

This shoe had a lot going for  it. It is softer and cushier than the NB M574, and when I first slipped them on they felt like puffy clouds, but then I laced them up. The length of the shoe from heel to toe was perfect, a tiny bit better than the NB M574 in that regard. But the fit across the top of my foot was a bit too tight, even after loosening the laces as much as possible. Even so, a test walk back and forth across the living room wasn't bad, but compared to the M574 I felt less confident in my stride. I think that had something to do with the relatively flat ""low profile"" heel.

So I'm reluctantly returning these. If they had fit better across the top of my feet I would keep them, because otherwise they are pretty comfortable. However, the NB M574s are better suited to my needs."
Saucony Originals,Jazz Low Pro,42.99,87,95,70,5,5,5,"Great shoe! I love it!
I loved the shoe. This is my second Saucony and I absolutely love the shoes. They are so comfortable and I love the classic look."
Saucony Originals,Jazz Low Pro,42.99,87,95,70,5,4,5,Very comfortable and they were shipped to me the next day.
Saucony Originals,Jazz Low Pro,42.99,87,95,70,5,5,5,"These are the most comfortable shoes I have ever purchased. The sizing is right on and they last a long time. I exercise in these, as well as kick back and relax."
Saucony Originals,Jazz Low Pro,42.99,87,95,70,5,5,5,"I love these shoes. I've had probably 5 or 6 pairs over the last 4-5 years. They're my go-to everyday sneaker, whether I'm going to work, the bar, or just running errands on the weekend. They're affordable, which is good since they do tend to wear out after 8-12 months of solid wear. For the price, I'd say that's a pretty fair deal. I usually take out the insole and put in some Superfeet for a little extra support and stability, since what's there is minimal. They look great with jeans or shorts, and while I wouldn't recommend using them as an actual running shoe, they're great for almost everything else. I've tried branching out to other brands and styles, but I always end up coming back to these. Plus, great colors. The Saucony Jazz Lo Pro rules, and Zappos rules, too."
Saucony Originals,Jazz Low Pro Vegan,42.99,88,95,75,3,2,2,
Saucony Originals,Jazz Low Pro Vegan,42.99,88,95,75,4,4,3,
Saucony Originals,Jazz Low Pro Vegan,42.99,88,95,75,3,5,4,
Saucony Originals,Jazz Low Pro Vegan,42.99,88,95,75,5,4,4,
Saucony Originals,Jazz Low Pro Vegan,42.99,88,95,75,4,4,4,
Saucony Originals,Jazz Low Pro Vegan,42.99,88,95,75,5,5,4,
Saucony Originals,Jazz Low Pro Vegan,42.99,88,95,75,5,5,5,
Saucony Originals,Jazz Low Pro Vegan,42.99,88,95,75,4,5,5,
Saucony Originals,Jazz Low Pro Vegan,42.99,88,95,75,5,4,5,
Saucony Originals,Jazz Low Pro Vegan,42.99,88,95,75,5,5,5,
Saucony Originals,Jazz Low Pro Vegan,42.99,88,95,75,5,5,5,
Saucony Originals,Jazz Low Pro Vegan,42.99,88,95,75,5,5,5,
Saucony Originals,Jazz Low Pro Vegan,42.99,88,95,75,5,5,5,
Saucony Originals,Jazz Low Pro Vegan,42.99,88,95,75,5,5,5,
Saucony Originals,Jazz Low Pro Vegan,42.99,88,95,75,5,5,5,
Saucony Originals,Jazz Low Pro Vegan,42.99,88,95,75,5,4,5,
Saucony Originals,Jazz Low Pro Vegan,42.99,88,95,75,5,5,5,
Saucony Originals,Jazz Low Pro Vegan,42.99,88,95,75,5,5,5,
Saucony Originals,Jazz Low Pro Vegan,42.99,88,95,75,5,5,5,
Saucony Originals,Jazz Low Pro Vegan,42.99,88,95,75,5,5,5,
Saucony Originals,Jazz Low Pro Vegan,42.99,88,95,75,5,5,5,
Saucony Originals,Jazz Low Pro Vegan,42.99,88,95,75,5,4,4,"Great shoe - 
I was so excited they got these. They are worth the money and feel great after a long day of work."
Saucony Originals,Jazz Low Pro Vegan,42.99,88,95,75,5,5,5,"Give them 2 days - 
Give these shoes 2 days and they will become the most comfortable shoe you've ever worn. As for the appearance, the hemp/canvas combo is a little on the Simple-brand/Birkenstock end of the spectrum, and perhaps some nylon accents in place of hemp might make the shoe look a little more like a trainer and less like a hacky-sacker's dream. That said, they're still pretty sharp and incredibly comfortable."
Saucony Originals,Jazz Low Pro Vegan,42.99,88,95,75,5,5,5,The shoe is breaking in well and provides reasonable support for walking and working out in. Plus it looks cool.
Saucony Originals,Jazz Low Pro Vegan,42.99,88,95,75,5,5,5,"Had to move down a shoe size to get it to fit, but the most comfortable should I was able to find after trying at least 10 different pairs."
Saucony Originals,Jazz Low Pro Vegan,42.99,88,95,75,4,5,5,"Love these sneakers! My husband is so hard to please when it comes to fit and comfort for sneakers and this pair is one of the few that he elected to keep. The canvas is very breathable, the green color is very attractive and the fact that the edging makes it two-tone is really handsome. The fit was perfect, his only 'if only' is that the sole could be a little more cushy and fitted. But overall he says 'these are pretty damn good' - high praise from him! These are now the date sneakers when we are going out for casual dining and dress shoes are not needed. Works for me, I think they look great!"
Saucony Originals,Bullet,44.99,59,84,55,1,5,2,
Saucony Originals,Bullet,44.99,59,84,55,2,4,3,
Saucony Originals,Bullet,44.99,59,84,55,3,5,4,
Saucony Originals,Bullet,44.99,59,84,55,4,4,4,
Saucony Originals,Bullet,44.99,59,84,55,4,4,4,
Saucony Originals,Bullet,44.99,59,84,55,4,4,4,
Saucony Originals,Bullet,44.99,59,84,55,5,5,5,
Saucony Originals,Bullet,44.99,59,84,55,5,5,5,
Saucony Originals,Bullet,44.99,59,84,55,5,5,5,
Saucony Originals,Bullet,44.99,59,84,55,5,5,5,
Saucony Originals,Bullet,44.99,59,84,55,5,5,5,
Saucony Originals,Bullet,44.99,59,84,55,5,5,5,
Saucony Originals,Bullet,44.99,59,84,55,5,5,5,
Saucony Originals,Bullet,44.99,59,84,55,4,5,5,
Saucony Originals,Bullet,44.99,59,84,55,5,5,5,
Saucony Originals,Bullet,44.99,59,84,55,3,5,3,"I thought I'd use these for running, as I've had good luck with a minimalist running shoes in the past. I bought a 1/2 size up - turns out I should have gotten a size and a half larger. Good for casual wear, though. But I can't run in these at all. Far too snug. Do not buy these if you have wide feet."
Saucony Originals,Bullet,44.99,59,84,55,5,5,5,"Great shoe - 
This is a comfortable shoe and the look is very fashionable. I highly recommend it!"
Saucony Originals,Bullet,44.99,59,84,55,5,5,5,"Awesome shoes, stylish and practical for the gym. I love these shoes and would definitely purchase another pair. If you're looking for a supportive running shoe, may want to look into Nikes, but these do work for shorter runs or intervals. I like retro sneakers so I will endure the pain."
Saucony Originals,Bullet,44.99,59,84,55,5,5,5,"Fantastic, lightweight shoe with more heel cushion than most other shoes of similar style I've tried."
Saucony Originals,Bullet,44.99,59,84,55,5,5,5,"These shoes are super low profile. They have no ankle support. They feel more like slippers than shoes. They are extremely comfortable and lightweight so I will keep them, but I don't think I would buy these shoes again."
SKECHERS,Equalizer Double Play,47.99,78,89,80,5,5,5,
SKECHERS,Equalizer Double Play,47.99,78,89,80,5,5,5,
SKECHERS,Afterburn M. Fit,39.99,92,92,69,5,5,5,
SKECHERS,Afterburn M. Fit,39.99,92,92,69,5,5,3,"I bought these before and I thought they were fine when I put them on, then my left little toe started to hurt, I couldn't take them of where I was and by the time I got home my left little toe was red and blistered. I don't know why one would be narrower than the other, but it was.   And I had worn them and they were very dirty so I gave them away instead of returning them.  : ("
SKECHERS,Go Walk Evolution Ultra - Impeccable,55,94,97,79,5,4,5,
SKECHERS,Go Walk Max,44.99,74,90,84,5,5,5,
SKECHERS,Go Walk Max,44.99,74,90,84,5,4,5,
Sperry,Striper II CVO Washed,59.95,70,92,68,4,4,4,
Sperry,Striper CVO Salt-Washed Twill,59.95,77,88,73,5,3,3,
Sperry,Striper CVO Salt-Washed Twill,59.95,77,88,73,4,4,4,
Sperry,Striper CVO Salt-Washed Twill,59.95,77,88,73,5,5,5,
Sperry,Striper CVO Salt-Washed Twill,59.95,77,88,73,5,5,5,
Sperry,Striper CVO Salt-Washed Twill,59.95,77,88,73,5,5,5,
Superga,2750 COTU Classic Sneaker,64.95,56,71,57,1,5,1,
Superga,2750 COTU Classic Sneaker,64.95,56,71,57,3,5,2,
Superga,2750 COTU Classic Sneaker,64.95,56,71,57,5,5,2,
Superga,2750 COTU Classic Sneaker,64.95,56,71,57,2,3,3,
Superga,2750 COTU Classic Sneaker,64.95,56,71,57,2,5,3,
Superga,2750 COTU Classic Sneaker,64.95,56,71,57,2,4,3,
Superga,2750 COTU Classic Sneaker,64.95,56,71,57,4,5,3,
Superga,2750 COTU Classic Sneaker,64.95,56,71,57,3,4,3,
Superga,2750 COTU Classic Sneaker,64.95,56,71,57,3,5,4,
Superga,2750 COTU Classic Sneaker,64.95,56,71,57,3,5,4,
Superga,2750 COTU Classic Sneaker,64.95,56,71,57,4,5,4,
Superga,2750 COTU Classic Sneaker,64.95,56,71,57,3,5,4,
Superga,2750 COTU Classic Sneaker,64.95,56,71,57,4,5,4,
Superga,2750 COTU Classic Sneaker,64.95,56,71,57,3,4,4,
Superga,2750 COTU Classic Sneaker,64.95,56,71,57,3,5,4,
Superga,2750 COTU Classic Sneaker,64.95,56,71,57,4,4,4,
Superga,2750 COTU Classic Sneaker,64.95,56,71,57,4,5,5,
Superga,2750 COTU Classic Sneaker,64.95,56,71,57,5,5,5,
Superga,2750 COTU Classic Sneaker,64.95,56,71,57,5,5,5,
Superga,2750 COTU Classic Sneaker,64.95,56,71,57,5,5,5,
Superga,2750 COTU Classic Sneaker,64.95,56,71,57,5,5,5,
Superga,2750 COTU Classic Sneaker,64.95,56,71,57,5,5,5,
Superga,2750 COTU Classic Sneaker,64.95,56,71,57,5,5,5,
Superga,2750 COTU Classic Sneaker,64.95,56,71,57,5,5,5,
Superga,2750 COTU Classic Sneaker,64.95,56,71,57,4,4,5,
Superga,2750 COTU Classic Sneaker,64.95,56,71,57,4,5,5,
Superga,2750 COTU Classic Sneaker,64.95,56,71,57,5,5,5,
Superga,2750 COTU Classic Sneaker,64.95,56,71,57,5,5,5,
Superga,2750 COTU Classic Sneaker,64.95,56,71,57,5,5,5,
Superga,2750 COTU Classic Sneaker,64.95,56,71,57,4,5,5,
Superga,2750 COTU Classic Sneaker,64.95,56,71,57,4,5,5,
Superga,2750 COTU Classic Sneaker,64.95,56,71,57,5,5,5,
Superga,2750 COTU Classic Sneaker,64.95,56,71,57,5,5,5,
Superga,2750 COTU Classic Sneaker,64.95,56,71,57,5,5,5,
Superga,2750 COTU Classic Sneaker,64.95,56,71,57,4,5,5,
Superga,2750 COTU Classic Sneaker,64.95,56,71,57,5,5,5,
Superga,2750 COTU Classic Sneaker,64.95,56,71,57,5,5,5,
Superga,2750 COTU Classic Sneaker,64.95,56,71,57,4,4,4,"These shoes look spiffy when worn with khakis, jeans, and shorts. They are well-made; the rubber soles are substantial and the footbed gives decent support for a shoe of this type. I am a true 9B and the shoes feel a bit large; if you intend to wear these shoes without socks or with thin ones, you may want to consider buying a half-size down."
Superga,2750 COTU Classic Sneaker,64.95,56,71,57,5,5,5,"Super cute! I ordered a half size smaller and they fit well - not too tight, not too loose. I bought them in black and think they're really cute and a nice grown-up alternative to Converse."
Superga,2750 COTU Classic Sneaker,64.95,56,71,57,5,5,5,"Very comfortable. I was worried about size, because some reviews said they were too big. Maybe, I could have gone done a half size. I found the size roomy, not tight and not too loose. I will be ordering a second pair in off white. Lots of compliments."
Superga,2750 COTU Classic Sneaker,64.95,56,71,57,5,5,5,Beautiful shoe. Really cool! No support. No cushioning.
Superga,2750 COTU Classic Sneaker,64.95,56,71,57,3,5,5,The fit for a size 10 was perfect.  Great color and styling.  Arrived in 2 days.
Under Armour,Toccoa 4E,52.49,67,82,79,5,5,4,
Vans,Slip-On SF,37.2,56,73,79,2,3,2,
Vans,Slip-On SF,37.2,56,73,79,5,5,5,
Vans,Old Skool™,59.95,88,95,64,1,3,1,
Vans,SK8-Hi™ Core Classics,64.95,83,94,55,2,5,3,
